"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","Segment"
17664,110.282638888889,2,561.59,1,3,3,"133","At Risk"
17665,129.284027777778,1,563.1,1,2,3,"123","Others"
17666,113.318055555556,3,1319.64,1,4,4,"144","At Risk"
17667,71.3208333333333,4,1895.19,1,4,4,"144","At Risk"
17669,98.2833333333333,3,2735.63,1,4,5,"145","At Risk"
17671,1.23194444444444,2,830.63,4,3,3,"433","Loyal Customers"
17672,53.26875,5,2600.46,2,4,5,"245","At Risk"
17673,11.1909722222222,7,2578.91,4,5,5,"455","Champions"
17674,4.40347222222222,1,300.66,4,2,2,"422","Potential Loyalists"
17675,3.27708333333333,40,17885.32,4,5,5,"455","Champions"
17676,2.25833333333333,5,1378.16,4,4,4,"444","Champions"
17677,2.32847222222222,28,20329.68,4,5,5,"455","Champions"
17678,239.254861111111,1,301.65,0,2,2,"022","Others"
17679,157.431944444444,5,1585.5,1,4,4,"144","At Risk"
17680,19.2708333333333,2,313.05,3,3,2,"332","Loyal Customers"
17681,233.110416666667,5,731.2,0,4,3,"043","At Risk"
17682,4.26805555555556,6,1982.45,4,5,4,"454","Champions"
17683,21.4097222222222,3,819.01,3,4,3,"343","Loyal Customers"
17685,8.22152777777778,6,2751.64,4,5,5,"455","Champions"
17686,59.1215277777778,2,2557.35,2,3,5,"235","At Risk"
17687,56.3131944444444,1,432.68,2,2,2,"222","Others"
17688,29.3888888888889,1,304.2,3,2,2,"322","Others"
17689,24.2770833333333,2,317.08,3,3,2,"332","Loyal Customers"
17690,2.19305555555556,8,2685.2,4,5,5,"455","Champions"
17691,4.36875,3,489.65,4,4,2,"442","Loyal Customers"
17692,32.2652777777778,8,2234.86,3,5,5,"355","Loyal Customers"
17694,147.402083333333,2,1412.85,1,3,4,"134","At Risk"
17695,30.2201388888889,3,980.7,3,4,3,"343","Loyal Customers"
17696,18.4208333333333,19,5393.88,3,5,5,"355","Loyal Customers"
17699,112.431944444444,2,442,1,3,2,"132","At Risk"
17700,17.1708333333333,10,4145.33,3,5,5,"355","Loyal Customers"
17702,19.2819444444444,2,1319.67,3,3,4,"334","Loyal Customers"
17703,54.15625,1,296.1,2,2,2,"222","Others"
17705,91.2208333333333,2,260.38,1,3,2,"132","At Risk"
17706,2.37291666666667,17,10245.49,4,5,5,"455","Champions"
17707,12.1729166666667,6,456.9,4,5,2,"452","Loyal Customers"
17708,38.4611111111111,2,620.85,2,3,3,"233","At Risk"
17709,106.249305555556,4,533.56,1,4,3,"143","At Risk"
17710,59.5083333333333,1,293.5,2,2,2,"222","Others"
17713,18.1326388888889,4,1198.09,3,4,4,"344","Loyal Customers"
17714,60.4798611111111,4,1257.18,2,4,4,"244","At Risk"
17715,228.322222222222,1,163.2,0,2,1,"021","Others"
17716,32.3861111111111,13,10300.98,3,5,5,"355","Loyal Customers"
17717,57.2965277777778,1,376.92,2,2,2,"222","Others"
17718,280.5,1,299.83,0,2,2,"022","Others"
17720,3.3875,7,1572.97,4,5,4,"454","Champions"
17721,295.196527777778,1,307.21,0,2,2,"022","Others"
17722,2.30555555555556,2,2006.32,4,3,4,"434","Loyal Customers"
17723,11.3930555555556,1,102,4,2,1,"421","Potential Loyalists"
17726,31.2666666666667,7,1092.06,3,5,4,"354","Loyal Customers"
17728,40.1743055555556,2,1362.75,2,3,4,"234","At Risk"
17729,232.206944444444,1,438.65,0,2,2,"022","Others"
17730,18.3159722222222,7,2475.32,3,5,5,"355","Loyal Customers"
17731,257.304166666667,2,468.88,0,3,2,"032","At Risk"
17732,8.43888888888889,8,2166.42,4,5,5,"455","Champions"
17734,161.416666666667,3,741.69,1,4,3,"143","At Risk"
17735,3.39513888888889,8,4134.91,4,5,5,"455","Champions"
17738,31.2340277777778,9,2304.51,3,5,5,"355","Loyal Customers"
17739,10.4229166666667,11,4939.24,4,5,5,"455","Champions"
17740,25.1444444444444,6,426.9,3,5,2,"352","Loyal Customers"
17741,42.3347222222222,2,101.1,2,3,1,"231","At Risk"
17742,64.2069444444444,9,1743.37,2,5,4,"254","At Risk"
17743,84.2131944444444,1,229.2,1,2,1,"121","Others"
17744,16.4354166666667,1,326.74,3,2,2,"322","Others"
17745,113.313194444444,2,600.34,1,3,3,"133","At Risk"
17746,107.270833333333,3,793.93,1,4,3,"143","At Risk"
17748,163.258333333333,1,358.15,1,2,2,"122","Others"
17749,182.211805555556,1,351.66,0,2,2,"022","Others"
17751,57.2527777777778,1,157.86,2,2,1,"221","Others"
17753,100.175,4,382.06,1,4,2,"142","At Risk"
17754,10.3541666666667,8,2786.57,4,5,5,"455","Champions"
17756,11.3201388888889,3,728.75,4,4,3,"443","Loyal Customers"
17757,4.26388888888889,28,3773.11,4,5,5,"455","Champions"
17758,63.3284722222222,4,1555.83,2,4,4,"244","At Risk"
17759,29.2027777777778,2,441.92,3,3,2,"332","Loyal Customers"
17760,9.20347222222222,5,631.34,4,4,3,"443","Loyal Customers"
17762,92.0979166666667,1,129.75,1,2,1,"121","Others"
17763,289.26875,3,71.15,0,4,1,"041","At Risk"
17764,38.1173611111111,3,741.02,2,4,3,"243","At Risk"
17765,84.3027777777778,1,156.37,1,2,1,"121","Others"
17766,17.2305555555556,2,299.61,3,3,2,"332","Loyal Customers"
17767,46.1520833333333,1,141.85,2,2,1,"221","Others"
17768,23.2631944444444,4,1210.83,3,4,4,"344","Loyal Customers"
17769,19.3263888888889,7,3095.95,3,5,5,"355","Loyal Customers"
17771,72.1430555555555,2,141.6,1,3,1,"131","At Risk"
17772,28.3541666666667,1,187.3,3,2,1,"321","Others"
17773,150.245833333333,2,575.37,1,3,3,"133","At Risk"
17774,33.3125,5,2060.1,3,4,4,"344","Loyal Customers"
17776,22.3243055555556,2,330.56,3,3,2,"332","Loyal Customers"
17778,297.303472222222,1,197.7,0,2,1,"021","Others"
17780,303.2625,3,346.56,0,4,2,"042","At Risk"
17782,18.3652777777778,2,679.02,3,3,3,"333","Loyal Customers"
17783,148.299305555556,1,93.49,1,2,1,"121","Others"
17784,186.161805555556,1,112.86,0,2,1,"021","Others"
17785,81.2409722222222,2,271.44,1,3,2,"132","At Risk"
17787,7.2625,1,736.28,4,2,3,"423","Potential Loyalists"
17789,297.28125,1,171.25,0,2,1,"021","Others"
17790,14.4041666666667,6,815.11,4,5,3,"453","Loyal Customers"
17792,103.229861111111,2,368.35,1,3,2,"132","At Risk"
17794,322.404861111111,2,147.3,0,3,1,"031","At Risk"
17796,5.31805555555556,4,661.04,4,4,3,"443","Loyal Customers"
17797,31.2277777777778,5,1191.44,3,4,4,"344","Loyal Customers"
17798,217.346527777778,1,178.07,0,2,1,"021","Others"
17799,25.2520833333333,10,3207.76,3,5,5,"355","Loyal Customers"
17801,87.2284722222222,3,770.03,1,4,3,"143","At Risk"
17802,8.26180555555556,8,3761.38,4,5,5,"455","Champions"
17803,28.2555555555556,1,184.66,3,2,1,"321","Others"
17804,12.25,3,383.78,4,4,2,"442","Loyal Customers"
17805,246.225694444444,1,414.72,0,2,2,"022","Others"
17807,31.1527777777778,3,437.87,3,4,2,"342","Loyal Customers"
17808,184.386805555556,4,262.64,0,4,2,"042","At Risk"
17809,7.30416666666667,11,5925.48,4,5,5,"455","Champions"
17810,304.384722222222,2,373.16,0,3,2,"032","At Risk"
17811,10.3784722222222,8,1757.98,4,5,4,"454","Champions"
17812,4.19027777777778,4,405.48,4,4,2,"442","Loyal Customers"
17814,11.2361111111111,2,1609.37,4,3,4,"434","Loyal Customers"
17815,29.2236111111111,1,591.96,3,2,3,"323","Others"
17816,1.24375,3,75.76,4,4,1,"441","Loyal Customers"
17817,14.2444444444444,3,400.47,4,4,2,"442","Loyal Customers"
17818,373.352083333333,1,124.78,0,2,1,"021","Others"
17819,7.23263888888889,6,2907.65,4,5,5,"455","Champions"
17820,10.0958333333333,1,180.61,4,2,1,"421","Potential Loyalists"
17821,42.2784722222222,1,334.62,2,2,2,"222","Others"
17822,56.2597222222222,5,2162.93,2,4,5,"245","At Risk"
17823,57.1506944444444,2,449.25,2,3,2,"232","At Risk"
17825,234.333333333333,4,701.96,0,4,3,"043","At Risk"
17826,10.2763888888889,1,133.34,4,2,1,"421","Potential Loyalists"
17827,257.320138888889,1,388.84,0,2,2,"022","Others"
17829,45.2604166666667,4,3867.5,2,4,5,"245","At Risk"
17833,359.264583333333,1,338.46,0,2,2,"022","Others"
17834,50.3277777777778,2,689.67,2,3,3,"233","At Risk"
17838,1.17430555555556,10,3786.7,4,5,5,"455","Champions"
17840,79.3173611111111,1,175.9,1,2,1,"121","Others"
17841,1.10694444444444,91,29562.02,4,5,5,"455","Champions"
17842,238.234722222222,1,430.69,0,2,2,"022","Others"
17843,47.3784722222222,1,114.92,2,2,1,"221","Others"
17845,191.195138888889,4,596.09,0,4,3,"043","At Risk"
17847,151.417361111111,2,129.69,1,3,1,"131","At Risk"
17848,53.1409722222222,21,2657.91,2,5,5,"255","At Risk"
17849,116.354166666667,4,457.96,1,4,2,"142","At Risk"
17850,8.19027777777778,155,51208.87,4,5,5,"455","Champions"
17851,58.2,6,1552.35,2,5,4,"254","At Risk"
17852,24.3208333333333,3,543.47,3,4,3,"343","Loyal Customers"
17853,43.1888888888889,3,1596.29,2,4,4,"244","At Risk"
17854,98.3298611111111,4,757.24,1,4,3,"143","At Risk"
17855,8.42847222222222,1,208.97,4,2,1,"421","Potential Loyalists"
17857,1.35138888888889,2,1803.2,4,3,4,"434","Loyal Customers"
17858,5.28680555555556,19,7614.24,4,5,5,"455","Champions"
17860,4.30555555555556,4,717.39,4,4,3,"443","Loyal Customers"
17861,21.2625,10,2990.41,3,5,5,"355","Loyal Customers"
17862,21.3277777777778,3,923.99,3,4,3,"343","Loyal Customers"
17863,5.27777777777778,7,2585.2,4,5,5,"455","Champions"
17864,21.33125,2,321.72,3,3,2,"332","Loyal Customers"
17865,11.3916666666667,26,15785.87,4,5,5,"455","Champions"
17866,120.304166666667,2,805.3,1,3,3,"133","At Risk"
17867,46.1736111111111,9,424.18,2,5,2,"252","At Risk"
17868,22.0458333333333,1,227.15,3,2,1,"321","Others"
17869,4.11458333333333,3,599.78,4,4,3,"443","Loyal Customers"
17870,2.49236111111111,2,1213.8,4,3,4,"434","Loyal Customers"
17871,33.2777777777778,4,913.05,3,4,3,"343","Loyal Customers"
17872,17.3326388888889,1,235.87,3,2,1,"321","Others"
17873,9.21319444444444,14,4621.32,4,5,5,"455","Champions"
17875,324.188194444444,1,167.1,0,2,1,"021","Others"
17876,35.38125,3,3424.02,3,4,5,"345","Loyal Customers"
17878,31.25625,2,999.48,3,3,4,"334","Loyal Customers"
17880,275.306944444444,2,366,0,3,2,"032","At Risk"
17882,15.2229166666667,2,291.56,4,3,2,"432","Loyal Customers"
17883,175.139583333333,3,324.08,1,4,2,"142","At Risk"
17884,4.2,18,2325.92,4,5,5,"455","Champions"
17886,73.2201388888889,3,703.27,1,4,3,"143","At Risk"
17888,10.1555555555556,17,1091.44,4,5,4,"454","Champions"
17889,10.3111111111111,5,545.05,4,4,3,"443","Loyal Customers"
17894,2.21597222222222,11,1292.39,4,5,4,"454","Champions"
17897,3.17152777777778,8,1968.75,4,5,4,"454","Champions"
17898,88.3333333333333,2,147.12,1,3,1,"131","At Risk"
17901,157.372222222222,2,149.7,1,3,1,"131","At Risk"
17902,182.316666666667,1,216.4,0,2,1,"021","Others"
17903,30.1819444444444,1,381.09,3,2,2,"322","Others"
17905,9.27777777777778,10,1580.38,4,5,4,"454","Champions"
17907,276.311111111111,1,291.76,0,2,2,"022","Others"
17908,9.34444444444444,5,1142.47,4,4,4,"444","Champions"
17909,373.285416666667,1,110.05,0,2,1,"021","Others"
17910,362.164583333333,1,261.7,0,2,2,"022","Others"
17912,11.2555555555556,1,64.49,4,2,1,"421","Potential Loyalists"
17913,36.0340277777778,12,3020.64,3,5,5,"355","Loyal Customers"
17915,187.277083333333,1,225.78,0,2,1,"021","Others"
17916,264.315972222222,2,43.87,0,3,1,"031","At Risk"
17918,136.340277777778,3,396.39,1,4,2,"142","At Risk"
17919,74.3895833333333,1,536.28,1,2,3,"123","Others"
17920,4.12708333333333,39,20137.24,4,5,5,"455","Champions"
17921,15.0256944444444,6,1574.13,4,5,4,"454","Champions"
17922,179.145138888889,1,170.4,0,2,1,"021","Others"
17923,163.263888888889,2,289.5,1,3,2,"132","At Risk"
17924,9.38194444444444,2,574.2,4,3,3,"433","Loyal Customers"
17925,8.41041666666667,1,244.08,4,2,1,"421","Potential Loyalists"
17926,80.0548611111111,3,638.2,1,4,3,"143","At Risk"
17927,357.373611111111,1,294,0,2,2,"022","Others"
17928,207.188194444444,1,128.7,0,2,1,"021","Others"
17929,23.3333333333333,8,2239.1,3,5,5,"355","Loyal Customers"
17930,29.4805555555556,8,2534.74,3,5,5,"355","Loyal Customers"
17931,33.3090277777778,12,2993.88,3,5,5,"355","Loyal Customers"
17933,268.201388888889,1,114.69,0,2,1,"021","Others"
17934,42.3180555555556,1,344.9,2,2,2,"222","Others"
17935,36.3298611111111,5,540.35,2,4,3,"243","At Risk"
17938,56.2319444444444,1,144.29,2,2,1,"221","Others"
17940,81.1861111111111,6,26286.75,1,5,5,"155","At Risk"
17941,226.443055555556,3,1128.72,0,4,4,"044","At Risk"
17944,59.15,1,74.99,2,2,1,"221","Others"
17945,332.347916666667,3,360.35,0,4,2,"042","At Risk"
17949,7.28402777777778,74,60117.6,4,5,5,"455","Champions"
17950,1.19513888888889,6,947.26,4,5,3,"453","Loyal Customers"
17951,9.30625,2,627.54,4,3,3,"433","Loyal Customers"
17952,14.2548611111111,4,788.46,4,4,3,"443","Loyal Customers"
17953,176.203472222222,1,159.17,0,2,1,"021","Others"
17954,3.30833333333333,9,1618.93,4,5,4,"454","Champions"
17955,291.360416666667,2,392.6,0,3,2,"032","At Risk"
17958,364.183333333333,1,465.42,0,2,2,"022","Others"
17959,228.242361111111,1,140.75,0,2,1,"021","Others"
17960,158.420138888889,2,61.3,1,3,1,"131","At Risk"
17961,8.02986111111111,62,1697.85,4,5,4,"454","Champions"
17962,185.150694444444,3,564.55,0,4,3,"043","At Risk"
17963,107.16875,4,643.16,1,4,3,"143","At Risk"
17964,8.27013888888889,1,261.76,4,2,2,"422","Potential Loyalists"
17965,1.07777777777778,17,4558.01,4,5,5,"455","Champions"
17966,227.407638888889,5,865.49,0,4,3,"043","At Risk"
17967,7.3625,2,223.42,4,3,1,"431","Loyal Customers"
17968,9.31805555555556,4,590.44,4,4,3,"443","Loyal Customers"
17969,138.286805555556,18,2126.09,1,5,4,"154","At Risk"
17971,184.247916666667,1,161.94,0,2,1,"021","Others"
17974,17.2756944444444,3,1035.1,3,4,4,"344","Loyal Customers"
17975,2.34930555555556,12,2527.17,4,5,5,"455","Champions"
17976,8.25833333333333,1,321.79,4,2,2,"422","Potential Loyalists"
17977,36.2326388888889,1,1223.31,2,2,4,"224","Others"
17978,1.24722222222222,4,1159.99,4,4,4,"444","Champions"
17980,29.2215277777778,1,201.27,3,2,1,"321","Others"
17981,46.3895833333333,1,239.12,2,2,1,"221","Others"
17982,316.432638888889,1,138.18,0,2,1,"021","Others"
17983,31.2756944444444,1,171.71,3,2,1,"321","Others"
17984,28.2416666666667,4,999.51,3,4,4,"344","Loyal Customers"
17987,12.1645833333333,4,766.87,4,4,3,"443","Loyal Customers"
17988,123.128472222222,7,288.42,1,5,2,"152","At Risk"
17989,15.2583333333333,1,207.33,4,2,1,"421","Potential Loyalists"
17990,16.4194444444444,3,896.77,3,4,3,"343","Loyal Customers"
17991,227.302083333333,1,206.95,0,2,1,"021","Others"
17992,25.2895833333333,1,252.88,3,2,2,"322","Others"
17993,253.234722222222,1,225.99,0,2,1,"021","Others"
17994,24.4201388888889,7,1595.14,3,5,4,"354","Loyal Customers"
17995,18.14375,2,419.38,3,3,2,"332","Loyal Customers"
17996,15.3756944444444,3,482.33,3,4,2,"342","Loyal Customers"
17998,16.1875,3,639.24,3,4,3,"343","Loyal Customers"
17999,2.19722222222222,2,338.41,4,3,2,"432","Loyal Customers"
18000,200.102083333333,1,124.25,0,2,1,"021","Others"
18001,85.35,4,509.01,1,4,3,"143","At Risk"
18002,11.3777777777778,4,244.37,4,4,1,"441","Loyal Customers"
18003,12.2027777777778,1,353.51,4,2,2,"422","Potential Loyalists"
18006,17.4020833333333,3,524.83,3,4,3,"343","Loyal Customers"
18007,28.3701388888889,1,215.22,3,2,1,"321","Others"
18008,51.23125,14,17642.89,2,5,5,"255","At Risk"
18009,178.264583333333,7,1896.84,0,5,4,"054","At Risk"
18011,9.10138888888889,2,410.79,4,3,2,"432","Loyal Customers"
18012,359.28125,1,115.3,0,2,1,"021","Others"
18016,46.2340277777778,2,476.9,2,3,2,"232","At Risk"
18017,67.2013888888889,1,165,2,2,1,"221","Others"
18018,35.1729166666667,2,175.85,3,3,1,"331","Loyal Customers"
18020,179.3125,1,190.48,0,2,1,"021","Others"
18021,145.38125,2,216.41,1,3,1,"131","At Risk"
18022,21.28125,4,894.53,3,4,3,"343","Loyal Customers"
18025,15.3083333333333,6,1177.72,3,5,4,"354","Loyal Customers"
18026,136.391666666667,2,2074.07,1,3,4,"134","At Risk"
18028,219.272916666667,1,192.05,0,2,1,"021","Others"
18029,278.188194444444,1,433.77,0,2,2,"022","Others"
18031,14.3756944444444,1,451.3,4,2,2,"422","Potential Loyalists"
18034,11.3090277777778,1,335.52,4,2,2,"422","Potential Loyalists"
18035,21.2604166666667,2,546.34,3,3,3,"333","Loyal Customers"
18036,21.2534722222222,8,1142.37,3,5,4,"354","Loyal Customers"
18037,57.3020833333333,9,97.4,2,5,1,"251","At Risk"
18038,192.168055555556,1,141.48,0,2,1,"021","Others"
18039,10.2875,4,548.22,4,4,3,"443","Loyal Customers"
18041,1.27569444444444,20,4536.29,4,5,5,"455","Champions"
18042,177.380555555556,1,116.1,0,2,1,"021","Others"
18043,2.30972222222222,1,287.91,4,2,2,"422","Potential Loyalists"
18044,23.275,8,1417.01,3,5,4,"354","Loyal Customers"
18046,285.350694444444,1,189.63,0,2,1,"021","Others"
18047,17.2847222222222,2,326.09,3,3,2,"332","Loyal Customers"
18048,129.290277777778,1,222.64,1,2,1,"121","Others"
18049,73.2326388888889,2,500.92,1,3,3,"133","At Risk"
18050,29.1736111111111,1,337.66,3,2,2,"322","Others"
18051,270.252083333333,7,2282.28,0,5,5,"055","At Risk"
18052,200.368055555556,1,10877.18,0,2,5,"025","Others"
18053,161.346527777778,2,271.05,1,3,2,"132","At Risk"
18054,28.4881944444444,1,176.5,3,2,1,"321","Others"
18055,3.45,6,4381.78,4,5,5,"455","Champions"
18056,254.313888888889,1,190.95,0,2,1,"021","Others"
18057,29.1291666666667,3,1188.46,3,4,4,"344","Loyal Customers"
18058,177.261111111111,2,603.9,0,3,3,"033","At Risk"
18060,44.1388888888889,2,1185.46,2,3,4,"234","At Risk"
18061,2.29027777777778,19,4369.56,4,5,5,"455","Champions"
18062,22.4138888888889,3,912.15,3,4,3,"343","Loyal Customers"
18063,26.3854166666667,2,186.6,3,3,1,"331","Loyal Customers"
18064,82.1833333333333,9,3667.83,1,5,5,"155","At Risk"
18065,24.4138888888889,15,3473.8,3,5,5,"355","Loyal Customers"
18066,22.4118055555556,2,1122.4,3,3,4,"334","Loyal Customers"
18069,19.1701388888889,6,2455.68,3,5,5,"355","Loyal Customers"
18070,305.272916666667,1,314.1,0,2,2,"022","Others"
18071,1.39444444444444,5,975.63,4,4,3,"443","Loyal Customers"
18074,9.42222222222222,2,1019.44,4,3,4,"434","Loyal Customers"
18075,10.3277777777778,10,3171.54,4,5,5,"455","Champions"
18076,16.2493055555556,1,151.49,3,2,1,"321","Others"
18077,2.40277777777778,8,1699.25,4,5,4,"454","Champions"
18078,61.1666666666667,2,389.4,2,3,2,"232","At Risk"
18079,127.320833333333,1,590.78,1,2,3,"123","Others"
18083,33.3451388888889,1,463.53,3,2,2,"322","Others"
18084,19.1763888888889,2,704.75,3,3,3,"333","Loyal Customers"
18085,9.32847222222222,3,955.8,4,4,3,"443","Loyal Customers"
18087,15.3340277777778,15,10705.8,3,5,5,"355","Loyal Customers"
18089,82.3361111111111,1,428.45,1,2,2,"122","Others"
18090,57.3118055555556,1,321.9,2,2,2,"222","Others"
18091,229.279861111111,1,360.85,0,2,2,"022","Others"
18092,1.41736111111111,8,7111.18,4,5,5,"455","Champions"
18093,80.1805555555556,4,2346.19,1,4,5,"145","At Risk"
18094,82.2486111111111,6,3374.22,1,5,5,"155","At Risk"
18095,63.2027777777778,3,1723.04,2,4,4,"244","At Risk"
18096,78.2548611111111,3,808.81,1,4,3,"143","At Risk"
18097,21.3791666666667,5,1965.52,3,4,4,"344","Loyal Customers"
18098,32.1458333333333,1,527.94,3,2,3,"323","Others"
18100,186.2375,1,451.56,0,2,2,"022","Others"
18101,10.2361111111111,3,399.61,4,4,2,"442","Loyal Customers"
18102,1.26180555555556,89,349164.35,4,5,5,"455","Champions"
18103,185.267361111111,1,105.8,0,2,1,"021","Others"
18106,112.240972222222,5,1019.16,1,4,4,"144","At Risk"
18107,78.2902777777778,1,165.88,1,2,1,"121","Others"
18108,232.432638888889,2,577.81,0,3,3,"033","At Risk"
18109,5.37708333333333,13,1828.24,4,5,4,"454","Champions"
18110,47.2361111111111,1,193.48,2,2,1,"221","Others"
18111,225.29375,1,405.85,0,2,2,"022","Others"
18112,54.28125,2,420.67,2,3,2,"232","At Risk"
18113,4.3125,1,76.32,4,2,1,"421","Potential Loyalists"
18115,333.336111111111,1,9.7,0,2,1,"021","Others"
18116,12.1875,5,731.38,4,4,3,"443","Loyal Customers"
18118,5.325,4,1068.05,4,4,4,"444","Champions"
18119,3.33472222222222,1,180.7,4,2,1,"421","Potential Loyalists"
18123,149.301388888889,1,92.2,1,2,1,"121","Others"
18124,108.111111111111,1,102.65,1,2,1,"121","Others"
18127,39.2534722222222,1,209.05,2,2,1,"221","Others"
18128,173.279166666667,1,399.29,1,2,2,"122","Others"
18131,267.467361111111,1,222.96,0,2,1,"021","Others"
18132,140.129861111111,1,220.13,1,2,1,"121","Others"
18134,234.249305555556,2,445,0,3,2,"032","At Risk"
18135,28.39375,5,567.71,3,4,3,"343","Loyal Customers"
18136,45.1694444444444,2,847.03,2,3,3,"233","At Risk"
18137,187.238194444444,2,145.99,0,3,1,"031","At Risk"
18140,109.335416666667,1,536.41,1,2,3,"123","Others"
18141,37.3451388888889,2,882.47,2,3,3,"233","At Risk"
18144,9.26111111111111,8,2169.25,4,5,5,"455","Champions"
18145,18.2958333333333,7,2748.19,3,5,5,"355","Loyal Customers"
18148,282.347916666667,1,112.85,0,2,1,"021","Others"
18149,40.3590277777778,4,941.88,2,4,3,"243","At Risk"
